"ReefCluster","UniqueSite","Larger","Site_Lat","Site_Long","Protection","DepthCategory","CleanHabitat","CensusMethod","Total_sampling_area","Regional_population_growth","Ocean_prod","HDI","Larger_pop_size","Reef_fish_landings_per_km2","NTZarea","Geographic_Basin","Local","Atoll","Trait_diversity","Scraping_potential","MPAage","site_meanSST_anom_C","Voice_accountability","Number.of.transects","gravNP2_cluster","nearpop","neartt","gravNC2_cluster","tt_NM","pop_NM","PA_toppredators","TotalBiomass_kgha"
"RC_525",5475,"Australia",-18.80358333,147.6472222,"Restricted","0-4m","Crest","Standard belt transect",1000,13.02478163,0.21,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.73557940702937,311.5725967,0,0.516502539316813,1.43,4,1.72e-05,1,240.8528137,1.481123526,306.2949853,138954,0,330.7253137
"RC_525",5476,"Australia",-18.80358333,147.6472222,"Restricted","0-4m","Flat","Standard belt transect",1000,13.02478163,0.21,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.85252382546668,427.2751081,0,0.516502539316813,1.43,4,1.72e-05,1,240.8528137,1.481123526,306.2949853,138954,0,650.9630982
"RC_525",5477,"Australia",-18.80358333,147.6472222,"Restricted","4-10m","Slope","Standard belt transect",1000,13.02478163,0.21,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.94233080701268,181.3880401,0,0.516502539316813,1.43,4,1.72e-05,1,240.8528137,1.481123526,306.2949853,138954,0,193.7181502
"RC_525",5465,"Australia",-18.81686111,147.6673611,"Restricted","0-4m","Slope","Standard belt transect",1000,13.02478163,0.21,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,2.17977401673016,372.3202013,0,0.516502539316813,1.43,4,1.72e-05,1,240.8528137,1.481123526,306.2949853,138954,0,702.2750635
"RC_526",5548,"Seychelles",-4.684675,55.434722,"Restricted","4-10m","Slope","Point intercept",1231.50432,11.98674124,0.211,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Seychelles",0,1.90032778725579,227.00898,0,0.203213055928548,0.15,8,122.8499069,122.8499069,1,148.4692711,12.41421356,22881,0,273.2741922
"RC_527",5556,"Seychelles",-4.614482,55.41627,"Restricted","4-10m","Slope","Point intercept",1231.50432,11.98674124,0.21,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Seychelles",0,1.83417782483782,223.0917304,0,0.203213055928548,0.15,8,88.61374968,177.2274933,1.414213538,2542.333333,3,22881,0,223.931651
"RC_53",417,"Indonesia",2.362,96.22506,"Fished","0-4m","Slope","Standard belt transect",750,9.821486687,0.184,0.662,240676485,10.2749352941321,0,"Western Indo-Pacific","Indonesia",0,2.17239260973378,41.76037144,0,0.360237916310628,-0.09,3,0.277777803,5,4.242640495,3.533921433,703.9001077,1750971,0,106.0321678
"RC_53",395,"Indonesia",2.36023,96.19971,"Fished","0-4m","Slope","Standard belt transect",750,9.821486687,0.184,0.662,240676485,10.2749352941321,0,"Western Indo-Pacific","Indonesia",0,2.40799950588226,129.6838336,0,0.360237916310628,-0.09,3,0.277777803,5,4.242640495,3.533921433,703.9001077,1750971,0,240.1476031
"RC_531",5574,"Seychelles",-4.350873,55.701522,"Restricted","4-10m","Slope","Point intercept",1231.50432,11.98674124,0.199,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Seychelles",0,1.68366531553958,200.8706361,0,0.203213055928548,0.15,8,8.590854998,154.635376,4.242640495,1.582684959,120.2375901,22881,0,141.1027413
"RC_531",5590,"Seychelles",-4.333943,55.692044,"Restricted","4-10m","Slope","Point intercept",1231.50432,11.98674124,0.199,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Seychelles",0,1.82765432573367,641.949524,0,0.203213055928548,0.15,8,8.590854998,154.635376,4.242640495,1.582684959,120.2375901,22881,0,456.9980191
"RC_532",5578,"Seychelles",-4.315847,55.756687,"Restricted","4-10m","Slope","Point intercept",1231.50432,11.98674124,0.196,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Seychelles",0,1.83124219984518,56.41175875,0,0.203213055928548,0.15,8,3.020526409,12.08210564,2,1.43258429,126.3797257,22881,0,81.68749362
"RC_534",5597,"Australia",-18.49158333,146.8794444,"Restricted","4-10m","Slope","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,2.30218157063766,233.7252613,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,0,236.2900219
"RC_534",5598,"Australia",-18.49025,146.8816111,"Restricted","0-4m","Crest","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,2.44080702056752,326.0131238,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,0,312.1144161
"RC_534",5595,"Australia",-18.49158333,146.8794444,"Restricted","0-4m","Crest","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,3.01212705707236,100.3345202,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,0,491.0379426
"RC_534",5596,"Australia",-18.49158333,146.8794444,"Restricted","0-4m","Flat","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.77184752407034,442.9784813,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,0,288.0668496
"RC_534",5601,"Australia",-18.48833333,146.8825278,"Restricted","0-4m","Crest","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.90068313936075,648.9869208,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,0,1240.060479
"RC_534",5602,"Australia",-18.48833333,146.8825278,"Restricted","0-4m","Flat","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.90783287114915,267.9355807,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,0,178.7277428
"RC_534",5599,"Australia",-18.49025,146.8816111,"Restricted","0-4m","Flat","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.72668653753569,179.3669905,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,0,89.09891172
"RC_534",5600,"Australia",-18.49025,146.8816111,"Restricted","4-10m","Slope","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.92385605141112,291.1327369,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,1,718.4388543
"RC_534",5605,"Australia",-18.47230556,146.8766944,"Restricted","0-4m","Flat","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.4757437675492,939.6599578,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,0,485.0488348
"RC_534",5606,"Australia",-18.47230556,146.8766944,"Restricted","4-10m","Slope","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,2.25564196518981,699.8051237,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,0,480.6795268
"RC_534",5607,"Australia",-18.47391667,146.8792222,"Restricted","0-4m","Crest","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,2.43668997125655,175.4129987,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,0,382.954736
"RC_534",5608,"Australia",-18.47391667,146.8792222,"Restricted","0-4m","Flat","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.92456467304052,288.5288543,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,0,198.9736529
"RC_534",5609,"Australia",-18.47391667,146.8792222,"Restricted","4-10m","Slope","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,2.48781491428791,268.4515637,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,1,331.6183164
"RC_534",5610,"Australia",-18.47469444,146.8800833,"Restricted","0-4m","Crest","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.64137623157641,318.8140462,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,0,785.4444749
"RC_534",5611,"Australia",-18.47469444,146.8800833,"Restricted","0-4m","Flat","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,2.21840780666687,930.2855149,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,0,578.2623692
"RC_534",5612,"Australia",-18.47469444,146.8800833,"Restricted","4-10m","Slope","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,2.28177627777608,350.0108055,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,0,344.1690334
"RC_534",5603,"Australia",-18.48833333,146.8825278,"Restricted","4-10m","Slope","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,3.49801238002524,304.6997104,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,1,639.353228
"RC_534",5604,"Australia",-18.47230556,146.8766944,"Restricted","0-4m","Crest","Standard belt transect",1000,13.01731208,0.223,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,2.35969163499182,372.2938038,0,0.516502539316813,1.43,4,7.96e-05,1,112.0660172,1.76070227,280.9264069,138954,0,763.8049262
"RC_536",5478,"Maldives",0.627483333,73.46343333,"Restricted","4-10m","Slope","Standard belt transect",1000,9.663948666,0.157,0.663,325694,6.48546513306168,0,"Western Indo-Pacific","Maldives",1,3.33066908487957,147.8661094,0,0.406812349955241,-0.1,4,1.205776104,253,14.48528099,0.056230083,1357.970563,103693,0,472.7133178
"RC_536",5557,"Maldives",0.63665,73.45341667,"Restricted","4-10m","Slope","Standard belt transect",1000,9.663948666,0.157,0.663,325694,6.48546513306168,0,"Western Indo-Pacific","Maldives",1,3.63635138315726,358.2419072,0,0.406812349955241,-0.1,4,1.205776104,253,14.48528099,0.056230083,1357.970563,103693,1,362.0155275
"RC_54",13,"Indonesia",1.51395494,125.2714011,"Fished","4-10m","Slope","Standard belt transect",750,8.642843957,0.193,0.662,240676485,10.2749352941321,0,"Central Indo-Pacific","Indonesia",0,2.13751214672709,9.796245692,0,0.564831733703613,-0.09,3,1.519819895,13.67837906,3,34.83090695,113.9030663,451893,0,116.1771285
"RC_54",12,"Indonesia",1.50824184,125.2682436,"Fished","4-10m","Slope","Standard belt transect",750,8.642843957,0.193,0.662,240676485,10.2749352941321,0,"Central Indo-Pacific","Indonesia",0,1.89150591851385,28.86022458,0,0.564831733703613,-0.09,3,1.519819895,13.67837906,3,34.83090695,113.9030663,451893,0,81.14734584
"RC_54",49,"Indonesia",1.52384391,125.2756614,"Fished","4-10m","Slope","Standard belt transect",750,8.642843957,0.193,0.662,240676485,10.2749352941321,0,"Central Indo-Pacific","Indonesia",0,2.55199004002937,53.74359742,0,0.564831733703613,-0.09,3,1.519819895,13.67837906,3,34.83090695,113.9030663,451893,0,282.2751153
"RC_540",5637,"Australia",-18.40477778,146.83125,"Restricted","0-4m","Crest","Standard belt transect",1000,13.01856208,0.22,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.81173318615519,318.8087442,0,0.516502539316813,1.43,4,6.24e-05,1,126.5513,1.459564881,308.5487732,138954,0,599.8578847
"RC_540",5640,"Australia",-18.40094444,146.8373056,"Restricted","0-4m","Crest","Standard belt transect",1000,13.01856208,0.22,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,2.54367480398466,237.4640218,0,0.516502539316813,1.43,4,6.24e-05,1,126.5513,1.459564881,308.5487732,138954,0,386.7319496
"RC_540",5641,"Australia",-18.40094444,146.8373056,"Restricted","0-4m","Flat","Standard belt transect",1000,13.01856208,0.22,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.85067106009615,235.7547927,0,0.516502539316813,1.43,4,6.24e-05,1,126.5513,1.459564881,308.5487732,138954,0,72.08766827
"RC_540",5638,"Australia",-18.40477778,146.83125,"Restricted","0-4m","Flat","Standard belt transect",1000,13.01856208,0.22,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.86264865964331,255.4652234,0,0.516502539316813,1.43,4,6.24e-05,1,126.5513,1.459564881,308.5487732,138954,0,232.4235537
"RC_540",5639,"Australia",-18.40477778,146.83125,"Restricted","4-10m","Slope","Standard belt transect",1000,13.01856208,0.22,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,2.92505994147181,355.7147158,0,0.516502539316813,1.43,4,6.24e-05,1,126.5513,1.459564881,308.5487732,138954,0,668.5875777
"RC_540",5644,"Australia",-18.39569444,146.8415278,"Restricted","0-4m","Flat","Standard belt transect",1000,13.01856208,0.22,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,2.13307246567937,295.1910473,0,0.516502539316813,1.43,4,6.24e-05,1,126.5513,1.459564881,308.5487732,138954,0,123.0109831
"RC_540",5645,"Australia",-18.39569444,146.8415278,"Restricted","4-10m","Slope","Standard belt transect",1000,13.01856208,0.22,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.47900994030665,498.1929422,0,0.516502539316813,1.43,4,6.24e-05,1,126.5513,1.459564881,308.5487732,138954,0,334.723116
"RC_540",5642,"Australia",-18.40094444,146.8373056,"Restricted","4-10m","Slope","Standard belt transect",1000,13.01856208,0.22,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.91796036687735,251.112226,0,0.516502539316813,1.43,4,6.24e-05,1,126.5513,1.459564881,308.5487732,138954,0,444.8198906
"RC_540",5643,"Australia",-18.39569444,146.8415278,"Restricted","0-4m","Crest","Standard belt transect",1000,13.01856208,0.22,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.57896319417459,281.2275973,0,0.516502539316813,1.43,4,6.24e-05,1,126.5513,1.459564881,308.5487732,138954,0,254.3263075
"RC_541",5646,"Australia",-18.35247222,146.7657222,"Restricted","0-4m","Crest","Standard belt transect",1000,13.01786477,0.222,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.65029362273713,324.4264557,0,0.516502539316813,1.43,4,5.82e-05,1,131.095459,1.591106495,295.519336,138954,0,251.2364466
"RC_541",5649,"Australia",-18.3765,146.7754167,"Restricted","0-4m","Crest","Standard belt transect",1000,13.01786477,0.222,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,2.50594162883971,78.29637152,0,0.516502539316813,1.43,4,5.82e-05,1,131.095459,1.591106495,295.519336,138954,1,278.2042126
"RC_541",5650,"Australia",-18.3765,146.7754167,"Restricted","0-4m","Flat","Standard belt transect",1000,13.01786477,0.222,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.77557498651058,80.96501304,0,0.516502539316813,1.43,4,5.82e-05,1,131.095459,1.591106495,295.519336,138954,0,85.1455721
"RC_541",5647,"Australia",-18.35247222,146.7657222,"Restricted","0-4m","Flat","Standard belt transect",1000,13.01786477,0.222,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.46527052966895,448.2050866,0,0.516502539316813,1.43,4,5.82e-05,1,131.095459,1.591106495,295.519336,138954,0,220.6319335
"RC_541",5648,"Australia",-18.35247222,146.7657222,"Restricted","4-10m","Slope","Standard belt transect",1000,13.01786477,0.222,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.63787533580949,832.4563171,0,0.516502539316813,1.43,4,5.82e-05,1,131.095459,1.591106495,295.519336,138954,0,580.1149906
"RC_541",5653,"Australia",-18.38061111,146.7768889,"Restricted","0-4m","Flat","Standard belt transect",750,13.01786477,0.222,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,2.04234057042056,184.880936,0,0.516502539316813,1.43,3,5.82e-05,1,131.095459,1.591106495,295.519336,138954,0,150.4573714
"RC_541",5654,"Australia",-18.38061111,146.7768889,"Restricted","4-10m","Slope","Standard belt transect",750,13.01786477,0.222,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,2.08502787109484,254.0204714,0,0.516502539316813,1.43,3,5.82e-05,1,131.095459,1.591106495,295.519336,138954,1,286.8887175
"RC_541",5651,"Australia",-18.3765,146.7754167,"Restricted","4-10m","Slope","Standard belt transect",1000,13.01786477,0.222,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,2.64470123639699,174.2632263,0,0.516502539316813,1.43,4,5.82e-05,1,131.095459,1.591106495,295.519336,138954,0,473.6934581
"RC_541",5652,"Australia",-18.38061111,146.7768889,"Restricted","0-4m","Crest","Standard belt transect",750,13.01786477,0.222,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.86038746983825,105.3615946,0,0.516502539316813,1.43,3,5.82e-05,1,131.095459,1.591106495,295.519336,138954,1,180.2094651
"RC_542",5657,"Australia",-18.80444444,147.5306667,"Restricted","0-4m","Crest","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.73034522288952,456.915025,0,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,0,623.6125994
"RC_542",5658,"Australia",-18.80444444,147.5306667,"Restricted","0-4m","Flat","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.72971018704728,460.2097071,0,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,0,613.6196995
"RC_542",5659,"Australia",-18.80444444,147.5306667,"Restricted","4-10m","Slope","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,0,"Central Indo-Pacific","Australia",0,1.94927276549289,608.6432904,0,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,0,595.6767067
"RC_542",5660,"Australia",-18.80052778,147.535,"UnfishedHigh","0-4m","Crest","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,69.1943778,"Central Indo-Pacific","Australia",0,2.56982829953222,385.303082,35,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,0,755.5457205
"RC_542",5661,"Australia",-18.80052778,147.535,"UnfishedHigh","0-4m","Flat","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,69.1943778,"Central Indo-Pacific","Australia",0,1.53353217144255,704.3245064,35,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,1,331.4849179
"RC_542",5662,"Australia",-18.80052778,147.535,"UnfishedHigh","4-10m","Slope","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,69.1943778,"Central Indo-Pacific","Australia",0,2.07418102177591,278.8643801,35,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,1,586.981453
"RC_542",5663,"Australia",-18.80163889,147.5354444,"UnfishedHigh","0-4m","Crest","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,69.1943778,"Central Indo-Pacific","Australia",0,2.51890847543588,383.1294076,35,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,0,542.5153412
"RC_542",5664,"Australia",-18.80163889,147.5354444,"UnfishedHigh","0-4m","Flat","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,69.1943778,"Central Indo-Pacific","Australia",0,1.72861083452761,1059.117257,35,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,0,557.0528166
"RC_542",5665,"Australia",-18.80163889,147.5354444,"UnfishedHigh","4-10m","Slope","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,69.1943778,"Central Indo-Pacific","Australia",0,2.36804113164124,325.0124774,35,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,0,372.1710609
"RC_542",5666,"Australia",-18.79252778,147.5258333,"UnfishedHigh","0-4m","Crest","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,69.1943778,"Central Indo-Pacific","Australia",0,2.28046683102656,321.9289077,35,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,1,898.656518
"RC_542",5667,"Australia",-18.79252778,147.5258333,"UnfishedHigh","0-4m","Flat","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,69.1943778,"Central Indo-Pacific","Australia",0,2.6344433295835,888.635026,35,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,1,1068.124724
"RC_542",5668,"Australia",-18.79252778,147.5258333,"UnfishedHigh","4-10m","Slope","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,69.1943778,"Central Indo-Pacific","Australia",0,2.18283343360211,296.4473285,35,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,1,527.1526979
"RC_542",5669,"Australia",-18.79291667,147.5251667,"UnfishedHigh","0-4m","Crest","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,69.1943778,"Central Indo-Pacific","Australia",0,2.298273921181,263.1304971,35,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,0,925.4358782
"RC_542",5670,"Australia",-18.79291667,147.5251667,"UnfishedHigh","0-4m","Flat","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,69.1943778,"Central Indo-Pacific","Australia",0,2.82727638848003,659.6410889,35,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,1,610.1768187
"RC_542",5671,"Australia",-18.79291667,147.5251667,"UnfishedHigh","4-10m","Slope","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,69.1943778,"Central Indo-Pacific","Australia",0,2.33955700743791,350.3917064,35,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,1,747.5191501
"RC_542",5672,"Australia",-18.79236111,147.5273333,"UnfishedHigh","0-4m","Crest","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,69.1943778,"Central Indo-Pacific","Australia",0,1.87438829196881,200.569941,35,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,0,351.7452712
"RC_542",5673,"Australia",-18.79236111,147.5273333,"UnfishedHigh","0-4m","Flat","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,69.1943778,"Central Indo-Pacific","Australia",0,2.35753594725153,530.8343001,35,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,1,928.8258686
"RC_542",5674,"Australia",-18.79236111,147.5273333,"UnfishedHigh","4-10m","Slope","Standard belt transect",1000,13.01987794,0.215,0.927,22065300,0.208251976118826,69.1943778,"Central Indo-Pacific","Australia",0,2.20858327354327,180.5724799,35,0.516502539316813,1.43,4,1.91e-05,1,228.9411316,1.88456456,271.5376259,138954,1,302.6720659
"RC_547",5485,"Maldives",0.45075,73.57315,"Restricted","4-10m","Slope","Standard belt transect",1000,10.5456264,0.157,0.663,325694,6.48546513306168,0,"Western Indo-Pacific","Maldives",1,3.65403207511694,169.4380092,0,0.406812349955241,-0.1,4,0.535900444,253,21.72792244,0.050871722,1427.698485,103693,0,286.5993217
"RC_547",5519,"Maldives",0.464966667,73.56936667,"Restricted","4-10m","Slope","Standard belt transect",1000,10.5456264,0.157,0.663,325694,6.48546513306168,0,"Western Indo-Pacific","Maldives",1,3.48000592645293,313.7906603,0,0.406812349955241,-0.1,4,0.535900444,253,21.72792244,0.050871722,1427.698485,103693,1,1003.631264
"RC_549",9426,"French Polynesia",-19.650017,-140.434983,"Fished","4-10m","Slope","Distance sampling",500,0,0.036,0.882,268270,1.46093497871195,0,"Eastern Indo-Pacific","French Polynesia",1,3.52906139890611,155.4700958,0,0.291488329569499,1.22,1,0.555555556,5,3,0.0034839993485895,2750.482941,26357,1,1066.905852
"RC_549",9427,"French Polynesia",-19.637717,-140.439933,"Fished","4-10m","Slope","Distance sampling",500,0,0.036,0.882,268270,1.46093497871195,0,"Eastern Indo-Pacific","French Polynesia",1,4.33482770288191,278.0738454,0,0.291488329569499,1.22,1,0.555555556,5,3,0.0034839993485895,2750.482941,26357,1,1062.746786
"RC_549",9428,"French Polynesia",-19.632133,-140.43925,"Fished","4-10m","Slope","Distance sampling",500,0,0.036,0.882,268270,1.46093497871195,0,"Eastern Indo-Pacific","French Polynesia",1,4.3929323539323,199.1748903,0,0.291488329569499,1.22,1,0.555555556,5,3,0.0034839993485895,2750.482941,26357,1,5515.057753
"RC_55",397,"Indonesia",0.153311,127.431745,"Fished","4-10m","Slope","Standard belt transect",500,0.528646775,0.217,0.662,240676485,10.2749352941321,0,"Central Indo-Pacific","Indonesia",0,2.96905183279568,56.82829773,0,0.666321754455566,-0.09,2,2.881014836,261.9603271,9.535533905,0.530730767,922.7428202,451893,0,75.22838195
"RC_55",512,"Indonesia",0.133984,127.455614,"Fished","4-10m","Slope","Standard belt transect",500,0.528646775,0.217,0.662,240676485,10.2749352941321,0,"Central Indo-Pacific","Indonesia",0,2.31511183302503,16.55865448,0,0.666321754455566,-0.09,2,2.881014836,261.9603271,9.535533905,0.530730767,922.7428202,451893,0,68.86970187
"RC_55",511,"Indonesia",0.133984,127.455614,"Fished","0-4m","Slope","Standard belt transect",500,0.528646775,0.217,0.662,240676485,10.2749352941321,0,"Central Indo-Pacific","Indonesia",0,1.90039903074014,48.28127339,0,0.666321754455566,-0.09,2,2.881014836,261.9603271,9.535533905,0.530730767,922.7428202,451893,0,80.46673101
"RC_55",396,"Indonesia",0.153311,127.431745,"Fished","0-4m","Slope","Standard belt transect",500,0.528646775,0.217,0.662,240676485,10.2749352941321,0,"Central Indo-Pacific","Indonesia",0,2.94145843581799,26.07638159,0,0.666321754455566,-0.09,2,2.881014836,261.9603271,9.535533905,0.530730767,922.7428202,451893,0,55.3787652
"RC_550",9442,"French Polynesia",-21.566267,-135.571483,"Fished","4-10m","Slope","Distance sampling",500,0,0.033,0.882,268270,1.46093497871195,0,"Eastern Indo-Pacific","French Polynesia",1,4.28275895249332,426.2682497,0,0.195373376210531,1.22,1,0.300995403,2.708958626,3,0.000319318606393342,2002.9146921,1281,1,1277.478388
"RC_550",9443,"French Polynesia",-21.564333,-135.541683,"Fished","4-10m","Slope","Distance sampling",500,0,0.033,0.882,268270,1.46093497871195,0,"Eastern Indo-Pacific","French Polynesia",1,4.97963249927059,92.91948308,0,0.125296115875244,1.22,1,0.300995403,2.708958626,3,0.000319318606393342,2002.9146921,1281,1,464.4822154
